2018
1397, 1397, 1397, 1397	 P = 1.95161e+06
1397, 1397, 1397, 1397	 P = 1.95161e+06
1402, 1402, 1402, 1402	 P = 1.9656e+06
1403, 1403, 1403, 1403	 P = 1.96841e+06
1404, 1404, 1404, 1404	 P = 1.97122e+06
1404, 1404, 1404, 1404	 P = 1.97122e+06
1406, 1406, 1406, 1406	 P = 1.97684e+06
1406, 1406, 1406, 1406	 P = 1.97684e+06
1406, 1406, 1406, 1406	 P = 1.97684e+06
1408, 1408, 1408, 1408	 P = 1.98246e+06
1411, 1411, 1411, 1411	 P = 1.99092e+06
1412, 1412, 1412, 1412	 P = 1.99374e+06
1413, 1413, 1413, 1413	 P = 1.99657e+06
1414, 1414, 1414, 1414	 P = 1.9994e+06
1416, 1416, 1416, 1416	 P = 2.00506e+06
1416, 1416, 1416, 1416	 P = 2.00506e+06
1417, 1417, 1417, 1417	 P = 2.00789e+06
1418, 1418, 1418, 1418	 P = 2.01072e+06
1418, 1418, 1418, 1418	 P = 2.01072e+06
1421, 1421, 1421, 1421	 P = 2.01924e+06
1422, 1422, 1422, 1422	 P = 2.02208e+06
1425, 1425, 1425, 1425	 P = 2.03062e+06
1425, 1425, 1425, 1425	 P = 2.03062e+06
1425, 1425, 1425, 1425	 P = 2.03062e+06
1430, 1430, 1430, 1430	 P = 2.0449e+06
1432, 1432, 1432, 1432	 P = 2.05062e+06
1433, 1433, 1433, 1433	 P = 2.05349e+06
1434, 1434, 1434, 1434	 P = 2.05636e+06
1434, 1434, 1434, 1434	 P = 2.05636e+06
1436, 1436, 1436, 1436	 P = 2.0621e+06
1437, 1437, 1437, 1437	 P = 2.06497e+06
1438, 1438, 1438, 1438	 P = 2.06784e+06
1438, 1438, 1438, 1438	 P = 2.06784e+06
1439, 1439, 1439, 1439	 P = 2.07072e+06
1441, 1441, 1441, 1441	 P = 2.07648e+06
1441, 1441, 1441, 1441	 P = 2.07648e+06
1442, 1442, 1442, 1442	 P = 2.07936e+06
1442, 1442, 1442, 1442	 P = 2.07936e+06
1442, 1442, 1442, 1442	 P = 2.07936e+06
1444, 1444, 1444, 1444	 P = 2.08514e+06
1448, 1448, 1448, 1448	 P = 2.0967e+06
1448, 1448, 1448, 1448	 P = 2.0967e+06
1449, 1449, 1449, 1449	 P = 2.0996e+06
1450, 1450, 1450, 1450	 P = 2.1025e+06
1452, 1452, 1452, 1452	 P = 2.1083e+06
1453, 1453, 1453, 1453	 P = 2.11121e+06
1455, 1455, 1455, 1455	 P = 2.11702e+06
1458, 1458, 1458, 1458	 P = 2.12576e+06
1461, 1461, 1461, 1461	 P = 2.13452e+06
1462, 1462, 1462, 1462	 P = 2.13744e+06
1463, 1463, 1463, 1463	 P = 2.14037e+06
1470, 1470, 1470, 1470	 P = 2.1609e+06
1480, 1480, 1480, 1480	 P = 2.1904e+06
1482, 1482, 1482, 1482	 P = 2.19632e+06
1485, 1485, 1485, 1485	 P = 2.20522e+06
1490, 1490, 1490, 1490	 P = 2.2201e+06
1493, 1493, 1493, 1493	 P = 2.22905e+06
1495, 1495, 1495, 1495	 P = 2.23502e+06
1496, 1496, 1496, 1496	 P = 2.23802e+06
1498, 1498, 1498, 1498	 P = 2.244e+06
1500, 1500, 1500, 1500	 P = 2.25e+06
1502, 1502, 1502, 1502	 P = 2.256e+06
1502, 1502, 1502, 1502	 P = 2.256e+06
1505, 1505, 1505, 1505	 P = 2.26502e+06
1505, 1505, 1505, 1505	 P = 2.26502e+06
1507, 1507, 1507, 1507	 P = 2.27105e+06
1510, 1510, 1510, 1510	 P = 2.2801e+06
1512, 1512, 1512, 1512	 P = 2.28614e+06
1515, 1515, 1515, 1515	 P = 2.29522e+06
1516, 1516, 1516, 1516	 P = 2.29826e+06
1519, 1519, 1519, 1519	 P = 2.30736e+06
1519, 1519, 1519, 1519	 P = 2.30736e+06
1524, 1524, 1524, 1524	 P = 2.32258e+06
1525, 1525, 1525, 1525	 P = 2.32562e+06
1527, 1527, 1527, 1527	 P = 2.33173e+06
1529, 1529, 1529, 1529	 P = 2.33784e+06
1532, 1532, 1532, 1532	 P = 2.34702e+06
1532, 1532, 1532, 1532	 P = 2.34702e+06
1539, 1539, 1539, 1539	 P = 2.36852e+06
1540, 1540, 1540, 1540	 P = 2.3716e+06
1540, 1540, 1540, 1540	 P = 2.3716e+06
1543, 1543, 1543, 1543	 P = 2.38085e+06
1544, 1544, 1544, 1544	 P = 2.38394e+06
1544, 1544, 1544, 1544	 P = 2.38394e+06
1545, 1545, 1545, 1545	 P = 2.38702e+06
1546, 1546, 1546, 1546	 P = 2.39012e+06
1549, 1549, 1549, 1549	 P = 2.3994e+06
1549, 1549, 1549, 1549	 P = 2.3994e+06
1551, 1551, 1551, 1551	 P = 2.4056e+06
1554, 1554, 1554, 1554	 P = 2.41492e+06
1557, 1557, 1557, 1557	 P = 2.42425e+06
1558, 1558, 1558, 1558	 P = 2.42736e+06
1563, 1563, 1563, 1563	 P = 2.44297e+06
1563, 1563, 1563, 1563	 P = 2.44297e+06
1564, 1564, 1564, 1564	 P = 2.4461e+06
1565, 1565, 1565, 1565	 P = 2.44922e+06
1567, 1567, 1567, 1567	 P = 2.45549e+06
1567, 1567, 1567, 1567	 P = 2.45549e+06
1568, 1568, 1568, 1568	 P = 2.45862e+06
1570, 1570, 1570, 1570	 P = 2.4649e+06
1573, 1573, 1573, 1573	 P = 2.47433e+06
1578, 1578, 1578, 1578	 P = 2.49008e+06
1582, 1582, 1582, 1582	 P = 2.50272e+06
1583, 1583, 1583, 1583	 P = 2.50589e+06
1583, 1583, 1583, 1583	 P = 2.50589e+06
1585, 1585, 1585, 1585	 P = 2.51222e+06
1587, 1587, 1587, 1587	 P = 2.51857e+06
1587, 1587, 1587, 1587	 P = 2.51857e+06
1593, 1593, 1593, 1593	 P = 2.53765e+06
1598, 1598, 1598, 1598	 P = 2.5536e+06
1604, 1604, 1604, 1604	 P = 2.57282e+06
1605, 1605, 1605, 1605	 P = 2.57602e+06
1605, 1605, 1605, 1605	 P = 2.57602e+06
1606, 1606, 1606, 1606	 P = 2.57924e+06
1606, 1606, 1606, 1606	 P = 2.57924e+06
1609, 1609, 1609, 1609	 P = 2.58888e+06
1609, 1609, 1609, 1609	 P = 2.58888e+06
1610, 1610, 1610, 1610	 P = 2.5921e+06
1616, 1616, 1616, 1616	 P = 2.61146e+06
1616, 1616, 1616, 1616	 P = 2.61146e+06
1616, 1616, 1616, 1616	 P = 2.61146e+06
1617, 1617, 1617, 1617	 P = 2.61469e+06
1622, 1622, 1622, 1622	 P = 2.63088e+06
1625, 1625, 1625, 1625	 P = 2.64062e+06
1634, 1634, 1634, 1634	 P = 2.66996e+06
1635, 1635, 1635, 1635	 P = 2.67322e+06
1638, 1638, 1638, 1638	 P = 2.68304e+06
1643, 1643, 1643, 1643	 P = 2.69945e+06
1653, 1653, 1653, 1653	 P = 2.73241e+06
1654, 1654, 1654, 1654	 P = 2.73572e+06
1656, 1656, 1656, 1656	 P = 2.74234e+06
1659, 1659, 1659, 1659	 P = 2.75228e+06
1659, 1659, 1659, 1659	 P = 2.75228e+06
1665, 1665, 1665, 1665	 P = 2.77222e+06
1666, 1666, 1666, 1666	 P = 2.77556e+06
1666, 1666, 1666, 1666	 P = 2.77556e+06
1667, 1667, 1667, 1667	 P = 2.77889e+06
1670, 1670, 1670, 1670	 P = 2.7889e+06
1670, 1670, 1670, 1670	 P = 2.7889e+06
1671, 1671, 1671, 1671	 P = 2.79224e+06
1673, 1673, 1673, 1673	 P = 2.79893e+06
1674, 1674, 1674, 1674	 P = 2.80228e+06
1677, 1677, 1677, 1677	 P = 2.81233e+06
1678, 1678, 1678, 1678	 P = 2.81568e+06
1678, 1678, 1678, 1678	 P = 2.81568e+06
1681, 1681, 1681, 1681	 P = 2.82576e+06
1683, 1683, 1683, 1683	 P = 2.83249e+06
1687, 1687, 1687, 1687	 P = 2.84597e+06
1687, 1687, 1687, 1687	 P = 2.84597e+06
1689, 1689, 1689, 1689	 P = 2.85272e+06
1694, 1694, 1694, 1694	 P = 2.86964e+06
1696, 1696, 1696, 1696	 P = 2.87642e+06
1696, 1696, 1696, 1696	 P = 2.87642e+06
1700, 1700, 1700, 1700	 P = 2.89e+06
1701, 1701, 1701, 1701	 P = 2.8934e+06
1702, 1702, 1702, 1702	 P = 2.8968e+06
1703, 1703, 1703, 1703	 P = 2.90021e+06
1709, 1709, 1709, 1709	 P = 2.92068e+06
1711, 1711, 1711, 1711	 P = 2.92752e+06
1713, 1713, 1713, 1713	 P = 2.93437e+06
1713, 1713, 1713, 1713	 P = 2.93437e+06
1715, 1715, 1715, 1715	 P = 2.94122e+06
1716, 1716, 1716, 1716	 P = 2.94466e+06
1718, 1718, 1718, 1718	 P = 2.95152e+06
1718, 1718, 1718, 1718	 P = 2.95152e+06
1719, 1719, 1719, 1719	 P = 2.95496e+06
1721, 1721, 1721, 1721	 P = 2.96184e+06
1722, 1722, 1722, 1722	 P = 2.96528e+06
1724, 1724, 1724, 1724	 P = 2.97218e+06
1724, 1724, 1724, 1724	 P = 2.97218e+06
1729, 1729, 1729, 1729	 P = 2.98944e+06
1730, 1730, 1730, 1730	 P = 2.9929e+06
1732, 1732, 1732, 1732	 P = 2.99982e+06
1732, 1732, 1732, 1732	 P = 2.99982e+06
1735, 1735, 1735, 1735	 P = 3.01022e+06
1736, 1736, 1736, 1736	 P = 3.0137e+06
1739, 1739, 1739, 1739	 P = 3.02412e+06
1740, 1740, 1740, 1740	 P = 3.0276e+06
1744, 1744, 1744, 1744	 P = 3.04154e+06
1749, 1749, 1749, 1749	 P = 3.059e+06
1752, 1752, 1752, 1752	 P = 3.0695e+06
1758, 1758, 1758, 1758	 P = 3.09056e+06
1758, 1758, 1758, 1758	 P = 3.09056e+06
1759, 1759, 1759, 1759	 P = 3.09408e+06
1760, 1760, 1760, 1760	 P = 3.0976e+06
1761, 1761, 1761, 1761	 P = 3.10112e+06
1762, 1762, 1762, 1762	 P = 3.10464e+06
1762, 1762, 1762, 1762	 P = 3.10464e+06
1763, 1763, 1763, 1763	 P = 3.10817e+06
1764, 1764, 1764, 1764	 P = 3.1117e+06
1765, 1765, 1765, 1765	 P = 3.11522e+06
1766, 1766, 1766, 1766	 P = 3.11876e+06
1770, 1770, 1770, 1770	 P = 3.1329e+06
1772, 1772, 1772, 1772	 P = 3.13998e+06
1775, 1775, 1775, 1775	 P = 3.15062e+06
1775, 1775, 1775, 1775	 P = 3.15062e+06
1775, 1775, 1775, 1775	 P = 3.15062e+06
1776, 1776, 1776, 1776	 P = 3.15418e+06
1779, 1779, 1779, 1779	 P = 3.16484e+06
1779, 1779, 1779, 1779	 P = 3.16484e+06
1780, 1780, 1780, 1780	 P = 3.1684e+06
1786, 1786, 1786, 1786	 P = 3.1898e+06
1786, 1786, 1786, 1786	 P = 3.1898e+06
1787, 1787, 1787, 1787	 P = 3.19337e+06
1787, 1787, 1787, 1787	 P = 3.19337e+06
1789, 1789, 1789, 1789	 P = 3.20052e+06
1789, 1789, 1789, 1789	 P = 3.20052e+06
1791, 1791, 1791, 1791	 P = 3.20768e+06
1793, 1793, 1793, 1793	 P = 3.21485e+06
1794, 1794, 1794, 1794	 P = 3.21844e+06
1797, 1797, 1797, 1797	 P = 3.22921e+06
1800, 1800, 1800, 1800	 P = 3.24e+06
1803, 1803, 1803, 1803	 P = 3.25081e+06
1805, 1805, 1805, 1805	 P = 3.25802e+06
1805, 1805, 1805, 1805	 P = 3.25802e+06
1811, 1811, 1811, 1811	 P = 3.27972e+06
1812, 1812, 1812, 1812	 P = 3.28334e+06
1814, 1814, 1814, 1814	 P = 3.2906e+06
1815, 1815, 1815, 1815	 P = 3.29422e+06
1815, 1815, 1815, 1815	 P = 3.29422e+06
1816, 1816, 1816, 1816	 P = 3.29786e+06
1820, 1820, 1820, 1820	 P = 3.3124e+06
1823, 1823, 1823, 1823	 P = 3.32333e+06
1826, 1826, 1826, 1826	 P = 3.33428e+06
1829, 1829, 1829, 1829	 P = 3.34524e+06
1831, 1831, 1831, 1831	 P = 3.35256e+06
1834, 1834, 1834, 1834	 P = 3.36356e+06
1834, 1834, 1834, 1834	 P = 3.36356e+06
1834, 1834, 1834, 1834	 P = 3.36356e+06
1837, 1837, 1837, 1837	 P = 3.37457e+06
1839, 1839, 1839, 1839	 P = 3.38192e+06
1841, 1841, 1841, 1841	 P = 3.38928e+06
1841, 1841, 1841, 1841	 P = 3.38928e+06
1841, 1841, 1841, 1841	 P = 3.38928e+06
1841, 1841, 1841, 1841	 P = 3.38928e+06
1842, 1842, 1842, 1842	 P = 3.39296e+06
1843, 1843, 1843, 1843	 P = 3.39665e+06
1843, 1843, 1843, 1843	 P = 3.39665e+06
1848, 1848, 1848, 1848	 P = 3.4151e+06
1848, 1848, 1848, 1848	 P = 3.4151e+06
1859, 1859, 1859, 1859	 P = 3.45588e+06
1863, 1863, 1863, 1863	 P = 3.47077e+06
1864, 1864, 1864, 1864	 P = 3.4745e+06
1865, 1865, 1865, 1865	 P = 3.47822e+06
1866, 1866, 1866, 1866	 P = 3.48196e+06
1868, 1868, 1868, 1868	 P = 3.48942e+06
1876, 1876, 1876, 1876	 P = 3.51938e+06
1877, 1877, 1877, 1877	 P = 3.52313e+06
1878, 1878, 1878, 1878	 P = 3.52688e+06
1879, 1879, 1879, 1879	 P = 3.53064e+06
1885, 1885, 1885, 1885	 P = 3.55322e+06
1886, 1886, 1886, 1886	 P = 3.557e+06
1890, 1890, 1890, 1890	 P = 3.5721e+06
1891, 1891, 1891, 1891	 P = 3.57588e+06
1892, 1892, 1892, 1892	 P = 3.57966e+06
1895, 1895, 1895, 1895	 P = 3.59102e+06
1899, 1899, 1899, 1899	 P = 3.6062e+06
1907, 1907, 1907, 1907	 P = 3.63665e+06
1909, 1909, 1909, 1909	 P = 3.64428e+06
1910, 1910, 1910, 1910	 P = 3.6481e+06
1910, 1910, 1910, 1910	 P = 3.6481e+06
1911, 1911, 1911, 1911	 P = 3.65192e+06
1912, 1912, 1912, 1912	 P = 3.65574e+06
1917, 1917, 1917, 1917	 P = 3.67489e+06
1918, 1918, 1918, 1918	 P = 3.67872e+06
1927, 1927, 1927, 1927	 P = 3.71333e+06
1927, 1927, 1927, 1927	 P = 3.71333e+06
1928, 1928, 1928, 1928	 P = 3.71718e+06
1929, 1929, 1929, 1929	 P = 3.72104e+06
1931, 1931, 1931, 1931	 P = 3.72876e+06
1932, 1932, 1932, 1932	 P = 3.73262e+06
1938, 1938, 1938, 1938	 P = 3.75584e+06
1942, 1942, 1942, 1942	 P = 3.77136e+06
1945, 1945, 1945, 1945	 P = 3.78302e+06
1949, 1949, 1949, 1949	 P = 3.7986e+06
1955, 1955, 1955, 1955	 P = 3.82202e+06
1955, 1955, 1955, 1955	 P = 3.82202e+06
1956, 1956, 1956, 1956	 P = 3.82594e+06
1958, 1958, 1958, 1958	 P = 3.83376e+06
1959, 1959, 1959, 1959	 P = 3.83768e+06
1961, 1961, 1961, 1961	 P = 3.84552e+06
1962, 1962, 1962, 1962	 P = 3.84944e+06
1963, 1963, 1963, 1963	 P = 3.85337e+06
1969, 1969, 1969, 1969	 P = 3.87696e+06
1970, 1970, 1970, 1970	 P = 3.8809e+06
1972, 1972, 1972, 1972	 P = 3.88878e+06
1973, 1973, 1973, 1973	 P = 3.89273e+06
1975, 1975, 1975, 1975	 P = 3.90062e+06
1977, 1977, 1977, 1977	 P = 3.90853e+06
1981, 1981, 1981, 1981	 P = 3.92436e+06
1982, 1982, 1982, 1982	 P = 3.92832e+06
1983, 1983, 1983, 1983	 P = 3.93229e+06
1985, 1985, 1985, 1985	 P = 3.94022e+06
1985, 1985, 1985, 1985	 P = 3.94022e+06
1985, 1985, 1985, 1985	 P = 3.94022e+06
1987, 1987, 1987, 1987	 P = 3.94817e+06
1991, 1991, 1991, 1991	 P = 3.96408e+06
1992, 1992, 1992, 1992	 P = 3.96806e+06
1992, 1992, 1992, 1992	 P = 3.96806e+06
1993, 1993, 1993, 1993	 P = 3.97205e+06
1993, 1993, 1993, 1993	 P = 3.97205e+06
1994, 1994, 1994, 1994	 P = 3.97604e+06
1996, 1996, 1996, 1996	 P = 3.98402e+06
1998, 1998, 1998, 1998	 P = 3.992e+06
2000, 2000, 2000, 2000	 P = 4e+06
2002, 2002, 2002, 2002	 P = 4.008e+06
2003, 2003, 2003, 2003	 P = 4.01201e+06
2011, 2011, 2011, 2011	 P = 4.04412e+06
2011, 2011, 2011, 2011	 P = 4.04412e+06
2011, 2011, 2011, 2011	 P = 4.04412e+06
2012, 2012, 2012, 2012	 P = 4.04814e+06
2012, 2012, 2012, 2012	 P = 4.04814e+06
2014, 2014, 2014, 2014	 P = 4.0562e+06
2016, 2016, 2016, 2016	 P = 4.06426e+06
